Sehir,Id,bolum_adi,Tur,Universite,Fakülte,Ogrenim_sekli,Ozellik,2025_Taban_Puan,2025_Taban_Sıralama,2025_Kontenjan,2025_Dolu_Kontenjan,2025_Bos_Kontenjan,2025_Kontenjan_Orani,2025_Sıralama_Degisim_Orani,2025_Ucret,2024_TabanPuani,2024_TabanSıralama,2024_Kontenjan,2024_Dolu_Kontenjan,2024_Bos_Kontenjan,2024_Kontenjan_Orani,2024_Ucret
İstanbul,200910327,ODYOLOJİ,Vakıf,Bezm-İ Alem Vakıf Ü.,Sağlık Bilimleri Fak.,Burslu,-,"325,0593",230.500,5,5,0,"100,0%",-19.286,-,"304,8250",249.786,4,4,-,"100,0%",-
İstanbul,111611165,ODYOLOJİ,Devlet,İstanbul Ü.-Cerrahpaşa,Sağlık Bilimleri Fak.,Örgün,-,"324,5027",231.900,40,40,0,"100,0%",-11.722,-,"306,9174",243.622,40,40,-,"100,0%",-
İstanbul,207610318,ODYOLOJİ,Vakıf,Biruni Ü.,Sağlık Bilimleri Fak.,Burslu,-,"323,3757",235.000,5,5,0,"100,0%",-25.492,-,"301,3952",260.492,4,4,-,"100,0%",-
Ankara,209210102,ODYOLOJİ,Vakıf,Ankara Medipol Ü.,Sağlık Bilimleri Fak.,Burslu,-,"322,6513",237.000,6,6,0,"100,0%",-16.792,-,"303,5115",253.792,6,6,-,"100,0%",-
Konya,204090622,ODYOLOJİ,Vakıf,KTO Karatay Ü.,Sağlık Bilimleri Fak.,Burslu,-,"321,4881",240.100,5,5,0,"100,0%",-39.861,-,"295,6315",279.961,5,5,-,"100,0%",-
Ankara,110010341,ODYOLOJİ,Devlet,Ankara Yıldırım Beyazıt Ü.,Sağlık Bilimleri Fak.,Örgün,-,"319,3775",246.200,50,50,0,"100,0%",-23.412,-,"298,6427",269.612,50,50,-,"100,0%",-
İstanbul,202412058,ODYOLOJİ,Vakıf,İstanbul Aydın Ü.,Sağlık Bilimleri Fak.,Burslu,-,"317,6953",250.900,4,4,0,"100,0%",-18.237,-,"298,7820",269.137,4,4,-,"100,0%",-
İstanbul,203111793,ODYOLOJİ,Vakıf,İstanbul Medipol Ü.,Sağlık Bilimleri Y.O.,Burslu,-,"316,8410",253.200,4,4,0,"100,0%",-13.571,-,"299,4610",266.771,5,5,-,"100,0%",-
İstanbul,111010144,ODYOLOJİ,Devlet,Sağlık Bilimleri Ü.,Hamidiye Sağlık Bilimleri Fak.,Örgün,-,"316,0146",255.600,50,50,0,"100,0%",-30.442,-,"293,9303",286.042,50,50,-,"100,0%",-
Ankara,111091165,ODYOLOJİ,Devlet,Sağlık Bilimleri Ü.,Gülhane Sağlık Bilimleri Fak.,Örgün,-,"315,2523",257.900,50,50,0,"100,0%",-27.828,-,"294,0215",285.728,50,50,-,"100,0%",-
İzmir,209610031,ODYOLOJİ,Vakıf,İzmir Tınaztepe Ü.,Sağlık Bilimleri Fak.,Burslu,-,"313,8969",262.000,8,8,0,"100,0%",-8.026,-,"298,5208",270.026,5,5,-,"100,0%",-
İstanbul,206510958,ODYOLOJİ,Vakıf,Üsküdar Ü.,Sağlık Bilimleri Fak.,Burslu,-,"312,1859",267.300,7,7,0,"100,0%",-15.360,-,"294,8778",282.660,5,5,-,"100,0%",-
İstanbul,105490027,ODYOLOJİ,Devlet,İstanbul Medeniyet Ü.,Sağlık Bilimleri Fak.,Örgün,-,"310,3811",273.000,40,40,0,"100,0%",-23.417,-,"291,0676",296.417,40,40,-,"100,0%",-
İzmir,112910029,ODYOLOJİ,Devlet,İzmir Bakırçay Ü.,Sağlık Bilimleri Fak.,Örgün,-,"308,5871",278.800,40,40,0,"100,0%",-31.903,-,"287,3919",310.703,40,40,-,"100,0%",-
İstanbul,202790543,ODYOLOJİ,Vakıf,İstanbul Gelişim Ü.,Sağlık Bilimleri Fak.,Burslu,-,"308,3212",279.700,5,5,0,"100,0%",-12.523,-,"292,1997",292.223,4,4,-,"100,0%",-
Samsun,108290285,ODYOLOJİ,Devlet,Ondokuz Mayıs Ü.,Sağlık Bilimleri Fak.,Örgün,-,"306,9353",284.300,50,50,0,"100,0%",-25.744,-,"287,5527",310.044,50,50,-,"100,0%",-
Edirne,109490180,ODYOLOJİ,Devlet,Trakya Ü.,Sağlık Bilimleri Fak.,Örgün,-,"297,7314",317.200,40,40,0,"100,0%",-32.613,-,"278,3493","m
349.813",40,40,-,"100,0%",-
Trabzon,200310942,ODYOLOJİ,Vakıf,Avrasya Ü.,Sağlık Bilimleri Fak.,Burslu,-,"296,1266",323.200,4,4,0,"100,0%",-12.559,-,"281,4661",335.759,4,4,-,"100,0%",-
Konya,108990308,ODYOLOJİ,Devlet,Selçuk Ü.,Sağlık Bilimleri Fak.,Örgün,-,"293,1894",335.000,40,40,0,"100,0%",-16.250,-,"278,0428",351.250,40,40,-,"100,0%",-
Malatya,105310788,ODYOLOJİ,Devlet,İnönü Ü.,Sağlık Bilimleri Fak.,Örgün,-,"292,7230",336.900,40,40,0,"100,0%",-30.736,-,"o
274,7037",367.636,40,40,-,"100,0%",-
Nevşehir,203851906,ODYOLOJİ,Vakıf,Kapadokya Ü.,Sağlık Bilimleri Y.O.,Burslu,-,"284,1496",374.700,7,7,0,"100,0%",24.087,-,"278,1812",350.613,7,7,-,"100,0%",-
Lefkoşa,300512308,ODYOLOJİ,Kıbrıs,Yakın Doğu Ü.,Sağlık Bilimleri Fak.,Burslu,-,"259,7540",517.700,10,10,0,"100,0%",-23.111,"c
-","248,8944",540.811,11,11,-,"100,0%",-
Ankara,208810077,ODYOLOJİ,Vakıf,Lokman Hekim Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,"248,1559",613.400,34,34,0,"100,0%",-24.674,₺260.000,"239,0874",638.074,34,34,-,"100,0%",₺144.000
Trabzon,200390146,ODYOLOJİ,Vakıf,Avrasya Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,"237,8215",719.600,7,7,0,"100,0%",".
-",₺137.500,-,Dolmadı,25,15,10,"60,0%",₺137.500
Konya,204090636,ODYOLOJİ,Vakıf,KTO Karatay Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,"216,7729",974.500,28,28,0,"100,0%",407.852,₺223.300,"246,0885",566.648,23,23,-,"100,0%",₺135.300
Konya,204090629,ODYOLOJİ,Vakıf,KTO Karatay Ü.,Sağlık Bilimleri Fak.,Ücretli,-,"210,7577",1.044.000,9,9,0,"m
100,0%",210.326,₺446.600,"223,1447",833.674,11,11,-,"100,0%",₺270.600
Ankara,200612044,ODYOLOJİ,Vakıf,Başkent Ü.,Sağlık Bilimleri Fak.,Ücretli,-,"173,1828",1.283.000,2,2,0,"100,0%",106.450,₺940.000,"193,6812",1.176.550,2,2,-,"100,0%",₺565.000
İzmir,209610032,ODYOLOJİ,Vakıf,İzmir Tınaztepe Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,51,50,1,"98,0%",-,₺363.000,"241,6628",610.670,34,34,-,"100,0%",₺165.605
Ankara,209210103,ODYOLOJİ,Vakıf,Ankara Medipol Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,39,"i
32",7,"82,1%",-,₺480.000,-,Yeni,-,-,-,-,-
İstanbul,206510967,ODYOLOJİ,Vakıf,Üsküdar Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,"l
48",28,20,"58,3%",-,₺287.225,"208,4282",1.019.373,34,34,-,"100,0%",₺151.585
Nevşehir,203851985,ODYOLOJİ,Vakıf,Kapadokya Ü.,Sağlık Bilimleri Y.O.,%50 İnd.,-,-,Dolmadı,42,25,17,"59,5%",-,₺247.500,"164,3950",1.304.659,42,42,-,"100,0%",₺137.500
Ankara,200612071,ODYOLOJİ,Vakıf,Başkent Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,"a
Dolmadı",30,21,9,"70,0%",-,₺470.000,"204,6049",1.063.930,32,32,-,"100,0%",₺282.500
İstanbul,207650868,ODYOLOJİ,Vakıf,Biruni Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,34,20,14,"58,8%",-,₺300.000,"210,6188",993.172,25,25,-,"100,0%",₺184.800
İstanbul,202412076,ODYOLOJİ,Vakıf,İstanbul Aydın Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,"s
-",Dolmadı,30,17,13,"56,7%",-,₺260.000,"216,3297",921.945,25,25,-,"100,0%",₺130.000
Ankara,200290177,ODYOLOJİ,Vakıf,Atılım Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,-,Dolmadı,20,15,5,"75,0%",-,₺425.000,"224,6816",813.959,20,20,-,"100,0%",₺287.500
İstanbul,200910336,ODYOLOJİ,Vakıf,Bezm-İ Alem Vakıf Ü.,Sağlık Bilimleri Fak.,%50 İnd.,"n
-",-,Dolmadı,25,14,11,"56,0%",-,₺293.040,"232,3710",716.727,15,15,-,"100,0%",₺158.400
Lefkoşa,300512317,ODYOLOJİ,Kıbrıs,Yakın Doğu Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,20,11,9,"55,0%",-,₺289.938,-,Dolmadı,19,13,6,"68,4%",₺207.131
İstanbul,203110423,ODYOLOJİ,Vakıf,İstanbul Medipol Ü.,Sağlık Bilimleri Fak.,"u
%50 İnd.",-,-,Dolmadı,38,7,31,"18,4%",-,₺460.000,-,Yeni,-,-,-,-,-
İstanbul,202790544,ODYOLOJİ,Vakıf,İstanbul Gelişim Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,34,6,28,"17,6%",-,₺396.923,"196,9144",1.145.679,25,25,-,"100,0%",₺195.000
İstanbul,203190078,ODYOLOJİ,Vakıf,İstanbul Medipol Ü.,".
Sağlık Bilimleri Y.O.",%50 İnd.,-,-,Dolmadı,25,5,20,"20,0%",-,₺460.000,-,Yeni,-,-,-,-,-
Trabzon,200390392,ODYOLOJİ,Vakıf,Avrasya Ü.,Sağlık Bilimleri Fak.,Ücretli,-,-,Dolmadı,18,4,14,"22,2%",-,₺275.000,-,Yeni,-,-,-,-,-
İstanbul,200511611,ODYOLOJİ,Vakıf,Bahçeşehir Ü.,"w
Sağlık Bilimleri Fak.",%50 İnd.,-,-,Dolmadı,13,1,12,"7,7%",-,₺588.800,-,Dolmadı,25,7,18,"28,0%",₺316.250
İstanbul,200511629,ODYOLOJİ,Vakıf,Bahçeşehir Ü.,Sağlık Bilimleri Fak.,Ücretli,-,-,Dolmadı,4,1,3,"25,0%",-,₺1.177.600,-,Dolmadı,10,2,8,"20,0%",₺632.500
İstanbul,200950771,ODYOLOJİ,Vakıf,Bezm-İ Alem Vakıf Ü.,Sağlık Bilimleri Fak.,Ücretli,-,-,Yer.Olmadı,5,0,5,"0,0%",-,₺586.080,-,Dolmadı,10,7,3,"70,0%",₺316.800
Gaziantep,104210553,OPTİK VE AKUSTİK MÜHENDİSLİĞİ,Devlet,Gaziantep Ü.,Mühendislik Fak.,Örgün,İng.,-,Dolmadı,10,4,6,"40,0%",-,-,-,Dolmadı,10,5,5,"50,0%",-
İstanbul,111610794,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,İstanbul Ü.-Cerrahpaşa,Orman Fak.,Örgün,-,"292,7516",336.800,75,75,0,"100,0%",-21.865,-,"276,5076",358.665,75,75,-,"100,0%",-
İzmir,105761032,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,İzmir Katip Çelebi Ü.,Orman Fak.,Örgün,-,"288,0619",356.800,30,30,0,"100,0%",-30.383,-,"270,9184",387.183,30,30,-,"100,0%",-
Bursa,102410133,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,Bursa Teknik Ü.,Orman Fak.,Örgün,-,"287,8975",357.500,45,45,0,"100,0%",-29.810,-,"270,8962",387.310,45,45,-,"100,0%",-
Trabzon,106210441,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,Karadeniz Teknik Ü.,Orman Fak.,Örgün,-,"280,5088",392.000,45,45,0,"100,0%",-43.034,-,"262,8478",435.034,45,45,-,"100,0%",-
Isparta,112510344,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,Isparta Uygulamalı Bilimler Ü.,Orman Fak.,Örgün,-,"275,9633",415.900,30,30,0,"100,0%",-22.902,-,"262,2720",438.802,30,30,-,"100,0%",-
Düzce,103310016,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,Düzce Ü.,Orman Fak.,Örgün,-,"273,9825",426.800,30,30,0,"100,0%",-21.761,-,"260,7693",448.561,30,30,-,"100,0%",-
Kastamonu,106410139,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,Kastamonu Ü.,Orman Fak.,Örgün,-,"269,0683",455.500,30,30,0,"100,0%",-24.057,-,"256,3877",479.557,30,30,-,"100,0%",-
Bartın,101690110,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,Bartın Ü.,Bartın Orman Fak.,Örgün,-,"268,8568",456.800,25,25,0,"100,0%",-36.938,-,"254,5310",493.738,25,25,-,"100,0%",-
K.Maraş,106010161,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,Kahramanmaraş Sütçü İmam Ü.,Orman Fak.,Örgün,-,"259,1848",521.900,30,30,0,"100,0%",-9.264,-,"249,9883",531.164,30,30,-,"100,0%",-
Artvin,101310058,ORMAN ENDÜSTRİSİ MÜHENDİSLİĞİ,Devlet,Artvin Çoruh Ü.,Orman Fak.,Örgün,-,"256,2521",544.000,20,20,0,"100,0%",-69.169,-,"241,4272",613.169,20,20,-,"100,0%",-
İzmir,105761090,ORMAN MÜHENDİSLİĞİ,Devlet,İzmir Katip Çelebi Ü.,Orman Fak.,Örgün,-,"309,3174",276.400,30,30,0,"100,0%",-15.067,-,"292,4134",291.467,30,30,-,"100,0%",-
İstanbul,111610801,ORMAN MÜHENDİSLİĞİ,Devlet,İstanbul Ü.-Cerrahpaşa,Orman Fak.,Örgün,-,"308,1684",280.200,60,60,0,"100,0%",-30.298,-,"287,4461",310.498,60,60,-,"100,0%",-
Bursa,102410072,ORMAN MÜHENDİSLİĞİ,Devlet,Bursa Teknik Ü.,Orman Fak.,Örgün,-,"304,4116",293.000,50,50,0,"100,0%",-16.707,-,"287,6384",309.707,50,50,-,"100,0%",-
Isparta,112510335,ORMAN MÜHENDİSLİĞİ,Devlet,Isparta Uygulamalı Bilimler Ü.,Orman Fak.,Örgün,-,"299,5005",310.600,50,50,0,"100,0%",-12.826,-,"284,3275",323.426,50,50,-,"100,0%",-
Trabzon,106210459,ORMAN MÜHENDİSLİĞİ,Devlet,Karadeniz Teknik Ü.,Orman Fak.,Örgün,-,"299,4059",310.900,70,70,0,"100,0%",-23.677,-,"281,7310",334.577,70,70,-,"100,0%",-
Kastamonu,106410096,ORMAN MÜHENDİSLİĞİ,Devlet,Kastamonu Ü.,Orman Fak.,Örgün,-,"298,0901",315.800,30,30,0,"100,0%",-25.199,-,"280,2882",340.999,30,30,-,"100,0%",-
Düzce,103310025,ORMAN MÜHENDİSLİĞİ,Devlet,Düzce Ü.,Orman Fak.,Örgün,-,"297,1039",319.600,40,40,0,"100,0%",-25.151,-,"279,4558",344.751,40,40,-,"100,0%",-
K.Maraş,106010179,ORMAN MÜHENDİSLİĞİ,Devlet,Kahramanmaraş Sütçü İmam Ü.,Orman Fak.,Örgün,-,"295,3220",326.300,30,30,0,"100,0%",-38.510,-,"275,2707",364.810,30,30,-,"100,0%",-
Bartın,101610028,ORMAN MÜHENDİSLİĞİ,Devlet,Bartın Ü.,Bartın Orman Fak.,Örgün,-,"294,1566",331.000,30,30,0,"100,0%",-27.599,-,"276,5223",358.599,30,30,-,"100,0%",-
Karabük,106190069,ORMAN MÜHENDİSLİĞİ,Devlet,Karabük Ü.,Orman Fak.,Örgün,-,"287,7666",358.100,30,30,0,"100,0%",-21.927,-,"272,2431","m
380.027",30,30,-,"100,0%",-
Çankırı,102810032,ORMAN MÜHENDİSLİĞİ,Devlet,Çankırı Karatekin Ü.,Orman Fak.,Örgün,-,"287,3416",360.000,40,40,0,"100,0%",-16.780,-,"272,8753",376.780,40,40,-,"100,0%",-
Artvin,101310022,ORMAN MÜHENDİSLİĞİ,Devlet,Artvin Çoruh Ü.,Orman Fak.,Örgün,-,"283,9089",375.800,40,40,0,"100,0%",-23.504,-,"268,7809",399.304,40,40,-,"100,0%",-
İstanbul,203190104,ORTEZ VE PROTEZ,Vakıf,İstanbul Medipol Ü.,Sağlık Bilimleri Fak.,Burslu,-,"331,6161",213.800,3,3,0,"100,0%",-37.445,-,"304,3173",251.245,4,4,-,"100,0%",-
Ankara,101190424,ORTEZ VE PROTEZ,Devlet,Ankara Ü.,Sağlık Bilimleri Fak.,Örgün,-,"303,9513",294.600,60,60,0,"100,0%",".
-19.255",-,"286,6268",313.855,60,60,-,"100,0%",-
Ankara,111091393,ORTEZ VE PROTEZ,Devlet,Sağlık Bilimleri Ü.,Gülhane Sağlık Bilimleri Fak.,Örgün,-,"294,5195",329.600,55,55,0,"100,0%",-18.236,-,"278,7769",347.836,55,55,-,"100,0%",-
Samsun,108290278,ORTEZ VE PROTEZ,Devlet,Ondokuz Mayıs Ü.,Sağlık Bilimleri Fak.,Örgün,-,"291,1851",343.300,50,50,0,"m
100,0%",-25.676,-,"274,4238",368.976,50,50,-,"100,0%",-
İstanbul,203190105,ORTEZ VE PROTEZ,Vakıf,İstanbul Medipol Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,17,3,14,"17,6%",-,₺295.000,-,Yeni,-,-,-,-,-
Ankara,200210704,OTOMOTİV MÜHENDİSLİĞİ,Vakıf,Atılım Ü.,Mühendislik Fak.,Burslu,İng.,"430,1755",65.200,2,2,0,"100,0%",-23.095,-,"394,6929",88.295,8,8,-,"100,0%",-
Ankara,104111313,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Gazi Ü.,Teknoloji Fak.,Örgün,-,"405,2068","a
92.600",69,69,0,"100,0%",-8.313,-,"383,5713",100.913,69,69,-,"100,0%",-
İstanbul,204790564,OTOMOTİV MÜHENDİSLİĞİ,Vakıf,İstanbul Okan Ü.,Mühendislik ve Doğa Bilimleri Fak.,Burslu,İng.,"396,3971",103.400,3,3,0,"100,0%",-1.732,-,"380,1358",105.132,3,3,-,"100,0%",-
Bursa,109710587,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Bursa Uludağ Ü.,Mühendislik Fak.,Örgün,-,"s
393,1055",107.500,75,75,0,"100,0%",-9.505,-,"370,7511",117.005,75,75,-,"100,0%",-
Kocaeli,106910646,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Kocaeli Ü.,Teknoloji Fak.,Örgün,-,"384,8762",118.200,61,61,0,"100,0%",-15.056,-,"359,2597",133.256,61,61,-,"100,0%",-
Denizli,108610564,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Pamukkale Ü.,Teknoloji Fak.,Örgün,"n
-","345,7114",182.700,50,50,0,"100,0%",-26.699,-,"319,6453",209.399,50,50,-,"100,0%",-
Adana,102911011,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Çukurova Ü.,Mühendislik Fak.,Örgün,-,"326,6632",226.200,65,65,0,"100,0%",-23.210,-,"304,9388",249.410,65,65,-,"100,0%",-
Isparta,109290571,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Süleyman Demirel Ü.,Mühendislik ve Doğa Bilimleri Fak.,"u
Örgün",-,"325,5879",229.000,35,35,0,"100,0%",-31.907,-,"301,2697",260.907,35,35,-,"100,0%",-
Afyon,100410599,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Afyon Kocatepe Ü.,Teknoloji Fak.,Örgün,-,"320,6412",242.500,20,20,0,"100,0%",-30.101,-,"297,7673",272.601,20,20,-,"100,0%",-
Elazığ,103910567,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Fırat Ü.,".
Teknoloji Fak.",Örgün,-,"311,1765",270.600,10,10,0,"100,0%",-,-,-,Dolmadı,24,6,18,"25,0%",-
Karabük,106190418,OTOMOTİV MÜHENDİSLİĞİ,Devlet,Karabük Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,"308,9693",277.600,25,25,0,"100,0%",-,-,-,Dolmadı,25,21,4,"84,0%",-
Ankara,200210828,OTOMOTİV MÜHENDİSLİĞİ,Vakıf,Atılım Ü.,"w
Mühendislik Fak.",%50 İnd.,İng.,-,Dolmadı,14,7,7,"50,0%",-,₺425.000,"317,6481",214.420,12,12,-,"100,0%",₺287.500
Lefkoşa,300512026,OTOMOTİV MÜHENDİSLİĞİ,Kıbrıs,Yakın Doğu Ü.,Mühendislik Fak.,Burslu,İng.,-,Dolmadı,5,2,3,"40,0%",-,-,-,Dolmadı,5,2,3,"40,0%",-
İstanbul,204790565,OTOMOTİV MÜHENDİSLİĞİ,Vakıf,İstanbul Okan Ü.,Mühendislik ve Doğa Bilimleri Fak.,%50 İnd.,İng.,-,Dolmadı,14,1,13,"7,1%",-,₺492.525,-,Dolmadı,17,2,15,"11,8%",₺266.218
Lefkoşa,300590445,OTOMOTİV MÜHENDİSLİĞİ,Kıbrıs,Yakın Doğu Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Yer.Olmadı,5,0,5,"0,0%",-,₺289.938,-,Yer.Olmadı,5,-,-,"0,0%",₺207.131
Ankara,104111304,OTOMOTİV MÜHENDİSLİĞİ (MTOK),Devlet,"w
Gazi Ü.",Teknoloji Fak.,Örgün,-,"329,3209",219.400,21,21,0,"100,0%",-40.004,-,"301,7219",259.404,21,21,-,"100,0%",-
Kocaeli,106910655,OTOMOTİV MÜHENDİSLİĞİ (MTOK),Devlet,Kocaeli Ü.,Teknoloji Fak.,Örgün,-,"312,5148",266.200,19,19,0,"100,0%",-29.345,-,"291,2818",295.545,19,19,-,"100,0%",-
Elazığ,103910576,OTOMOTİV MÜHENDİSLİĞİ (MTOK),Devlet,Fırat Ü.,Teknoloji Fak.,Örgün,-,-,Dolmadı,6,1,5,"16,7%",-,-,-,Dolmadı,6,1,5,"16,7%",-
İstanbul,206511417,PERFÜZYON,Vakıf,Üsküdar Ü.,Sağlık Bilimleri Fak.,Burslu,-,"324,8909",230.900,8,8,0,"100,0%",999,-,"311,7587",229.901,6,6,-,"100,0%",-
İstanbul,202790545,PERFÜZYON,Vakıf,İstanbul Gelişim Ü.,Sağlık Bilimleri Fak.,Burslu,-,"317,1450",252.300,6,6,0,"100,0%",7.952,-,"306,6593",244.348,4,4,-,"100,0%",-
Şanlıurfa,105090396,PERFÜZYON,Devlet,Harran Ü.,Sağlık Bilimleri Fak.,Örgün,-,"303,5468",296.000,30,30,0,"100,0%",-,-,-,Yeni,-,-,-,-,-
İstanbul,206552524,PERFÜZYON,Vakıf,Üsküdar Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,50,40,10,"80,0%",-,₺206.600,"234,3605",692.763,38,38,-,"100,0%",₺103.300
İstanbul,202790546,PERFÜZYON,Vakıf,İstanbul Gelişim Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,39,9,30,"23,1%",-,₺396.923,"211,7965",978.496,31,31,-,"100,0%",₺195.000
Ankara,108410451,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Devlet,Orta Doğu Teknik Ü.,Mühendislik Fak.,Örgün,İng.,"486,0574",18.400,30,30,0,"100,0%",-10.165,-,"464,6847",28.565,30,30,-,"100,0%",-
İstanbul,105510829,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Devlet,İstanbul Teknik Ü.,Maden Fak.,Örgün,İng.,"466,8704",31.700,30,30,0,"100,0%",-10.446,-,"445,2019",42.146,30,30,-,"100,0%",-
İzmir,105710315,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Devlet,İzmir Katip Çelebi Ü.,Mühendislik ve Mimarlık Fak.,Örgün,İng.,"359,9872",155.900,35,35,0,"100,0%",-29.411,-,"330,1680",185.311,35,35,-,"100,0%",-
Hatay,110710061,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Devlet,İskenderun Teknik Ü.,Mühendislik ve Doğa Bilimleri Fak.,Örgün,-,"312,1648",267.300,15,15,0,"100,0%",-,-,-,Dolmadı,15,11,4,"73,3%",-
Batman,101790177,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Devlet,Batman Ü.,Mühendislik-Mimarlık Fak.,Örgün,İng.,"302,5789",299.400,10,10,0,"100,0%",-,-,-,Dolmadı,15,8,7,"53,3%",-
Şırnak,109370223,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Devlet,Şırnak Ü.,Mühendislik Fak.,Örgün,-,-,Dolmadı,21,10,11,"47,6%",-,-,-,Yeni,-,-,-,-,-
Lefkoşa,300512159,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Kıbrıs,Yakın Doğu Ü.,Mühendislik Fak.,Burslu,İng.,-,Dolmadı,5,1,4,"20,0%",-,-,-,Dolmadı,5,4,1,"80,0%",-
Lefkoşa,300490481,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Kıbrıs,Uluslararası Kıbrıs Ü.,Mühendislik Fak.,Burslu,İng.,-,Yer.Olmadı,5,0,5,"0,0%",-,-,-,Yer.Olmadı,3,-,-,"0,0%",-
Lefkoşa,300590630,PETROL VE DOĞALGAZ MÜHENDİSLİĞİ,Kıbrıs,Yakın Doğu Ü.,Mühendislik Fak.,%50 İnd.,İng.,-,Yer.Olmadı,5,0,5,"0,0%",-,₺289.938,-,Yer.Olmadı,5,-,-,"0,0%",₺207.131
İstanbul,105510874,PEYZAJ MİMARLIĞI,Devlet,İstanbul Teknik Ü.,Mimarlık Fak.,Örgün,İng.,"391,5810",109.400,40,40,0,"100,0%",-1.628,-,"375,3803",111.028,45,45,-,"100,0%",-
İzmir,103410466,PEYZAJ MİMARLIĞI,Devlet,Ege Ü.,Ziraat Fak.,Örgün,-,"321,9645",238.900,25,25,0,"100,0%",-35.974,-,"297,1149",274.874,25,25,-,"100,0%",-
İstanbul,111610819,PEYZAJ MİMARLIĞI,Devlet,İstanbul Ü.-Cerrahpaşa,Orman Fak.,Örgün,-,"321,6195",239.800,40,40,0,"100,0%",-42.143,-,"o
295,0852",281.943,75,75,-,"100,0%",-
Ankara,101110793,PEYZAJ MİMARLIĞI,Devlet,Ankara Ü.,Ziraat Fak.,Örgün,-,"314,4291",260.400,40,40,0,"100,0%",-25.841,-,"293,8719",286.241,40,40,-,"100,0%",-
Bursa,109790301,PEYZAJ MİMARLIĞI,Devlet,Bursa Uludağ Ü.,Ziraat Fak.,Örgün,-,"302,1832",300.800,30,30,0,"100,0%",-15.732,"c
-","285,9846",316.532,30,30,-,"100,0%",-
Antalya,100710296,PEYZAJ MİMARLIĞI,Devlet,Akdeniz Ü.,Mimarlık Fak.,Örgün,-,"301,3623",303.800,50,50,0,"100,0%",-28.219,-,"282,2879",332.019,75,75,-,"100,0%",-
Bursa,102410255,PEYZAJ MİMARLIĞI,Devlet,Bursa Teknik Ü.,Mimarlık ve Tasarım Fak.,Örgün,-,"297,0372",319.800,35,35,0,"100,0%",".
-30.695",-,"278,2068",350.495,45,45,-,"100,0%",-
Çanakkale,102710333,PEYZAJ MİMARLIĞI,Devlet,Çanakkale Onsekiz Mart Ü.,Mimarlık ve Tasarım Fak.,Örgün,-,"294,4771",329.700,40,40,0,"100,0%",-37.086,-,"274,8788",366.786,75,75,-,"100,0%",-
